lot_id,run_id,panel_id,tool_id,chamber,sample_id,x_index,y_index,x_mm,y_mm,zone,source_temp_c,substrate_temp_c,pressure_mTorr,oxygen_flow_sccm,nitrogen_flow_sccm,deposition_rate_a_s,target_thickness_nm,thickness_nm,thickness_error_nm,abs_error_nm,sheet_resistance_ohm_sq,luminance_cd_m2,voltage_v,particle_count,dark_spot_count,defect_type,pass_fail,yield_score
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_03_01,3,1,-23.14,-15.86,edge,118.771,82.026,2.7638,18.209,42.21,1.3757,100.0,100.869,0.869,0.869,15.033,763.4,3.1437,0,1,none,pass,94.054
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_04_01,4,1,-22.62,-15.86,edge,119.05,82.408,2.748,18.246,42.26,1.4219,100.0,102.005,2.005,2.005,14.814,756.32,3.1806,0,0,none,pass,95.183
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_05_01,5,1,-22.1,-15.86,edge,118.506,82.123,2.7709,18.348,42.173,1.3972,100.0,102.316,2.316,2.316,14.477,755.48,3.2182,0,0,none,pass,94.003
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_06_01,6,1,-21.58,-15.86,edge,119.687,82.476,2.7423,18.211,42.232,1.4232,100.0,102.163,2.163,2.163,14.842,756.98,3.1758,0,1,none,fail,90.564
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_07_01,7,1,-21.06,-15.86,edge,119.557,82.15,2.7976,18.436,42.248,1.3988,100.0,102.262,2.262,2.262,14.831,760.24,3.2332,0,0,none,pass,93.316
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_08_01,8,1,-20.54,-15.86,edge,120.5,82.122,2.7765,18.335,42.22,1.4223,100.0,101.813,1.813,1.813,14.972,751.36,3.203,1,0,none,pass,95.6
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_09_01,9,1,-20.02,-15.86,edge,118.854,82.681,2.7602,18.334,42.103,1.3875,100.0,102.132,2.132,2.132,14.492,758.34,3.1949,0,0,none,pass,95.277
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_10_01,10,1,-19.5,-15.86,edge,117.926,82.207,2.7586,18.245,42.092,1.3711,100.0,101.905,1.905,1.905,14.685,761.94,3.1818,0,0,none,pass,96.375
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_11_01,11,1,-18.98,-15.86,edge,119.85,82.405,2.7702,18.278,42.459,1.4167,100.0,101.63,1.63,1.63,15.273,772.41,3.1827,0,0,none,pass,96.683
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_12_01,12,1,-18.46,-15.86,edge,119.967,82.089,2.7626,18.312,42.312,1.4198,100.0,102.865,2.865,2.865,14.918,755.01,3.2155,0,0,none,pass,95.755
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_13_01,13,1,-17.94,-15.86,edge,119.545,82.05,2.7898,18.312,42.268,1.4169,100.0,102.617,2.617,2.617,14.775,761.29,3.1808,1,0,none,pass,92.529
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_14_01,14,1,-17.42,-15.86,edge,118.349,82.356,2.7488,18.39,42.286,1.4029,100.0,102.061,2.061,2.061,15.223,766.08,3.2012,0,0,none,pass,95.068
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_15_01,15,1,-16.9,-15.86,edge,120.252,81.779,2.7384,18.409,42.233,1.4163,100.0,102.329,2.329,2.329,14.772,770.86,3.2,0,0,none,pass,96.421
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_16_01,16,1,-16.38,-15.86,edge,119.633,82.071,2.7638,18.398,42.294,1.4082,100.0,102.132,2.132,2.132,14.929,754.87,3.2368,1,0,none,pass,94.2
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_17_01,17,1,-15.86,-15.86,edge,119.153,82.174,2.8049,18.375,42.221,1.3914,100.0,102.449,2.449,2.449,14.801,770.85,3.1444,0,0,none,pass,94.998
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_18_01,18,1,-15.34,-15.86,edge,119.69,82.237,2.8053,18.199,42.208,1.4237,100.0,102.941,2.941,2.941,14.897,746.23,3.1998,0,0,none,pass,94.921
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_19_01,19,1,-14.82,-15.86,edge,119.56,82.33,2.7704,18.396,42.222,1.4199,100.0,103.169,3.169,3.169,14.555,732.23,3.2102,0,0,none,pass,95.4
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_20_01,20,1,-14.3,-15.86,edge,118.013,82.537,2.7353,18.303,42.329,1.3883,100.0,102.356,2.356,2.356,14.888,750.37,3.201,2,0,particle,fail,85.752
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_21_01,21,1,-13.78,-15.86,edge,119.385,82.391,2.7695,18.358,42.105,1.4124,100.0,103.026,3.026,3.026,14.789,742.95,3.1398,0,1,none,fail,90.41
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_22_01,22,1,-13.26,-15.86,edge,119.68,82.844,2.7696,18.258,42.408,1.4268,100.0,103.171,3.171,3.171,14.892,746.16,3.2526,1,0,none,pass,92.162
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_23_01,23,1,-12.74,-15.86,edge,120.572,82.68,2.7647,18.181,42.271,1.4376,100.0,102.331,2.331,2.331,14.83,774.76,3.1691,0,0,none,pass,93.898
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_24_01,24,1,-12.22,-15.86,edge,119.371,82.464,2.7767,18.211,42.399,1.4138,100.0,102.197,2.197,2.197,14.764,748.53,3.2222,0,0,none,pass,95.444
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_25_01,25,1,-11.7,-15.86,edge,118.864,82.617,2.7728,18.402,42.352,1.4115,100.0,102.616,2.616,2.616,14.587,761.93,3.2352,1,0,none,pass,93.388
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_26_01,26,1,-11.18,-15.86,edge,117.933,82.802,2.7468,18.258,42.315,1.3957,100.0,102.598,2.598,2.598,14.947,764.88,3.1672,0,0,none,pass,95.359
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_27_01,27,1,-10.66,-15.86,edge,119.672,82.522,2.7578,18.204,42.412,1.4097,100.0,103.195,3.195,3.195,14.938,740.5,3.2145,0,0,none,pass,94.974
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_28_01,28,1,-10.14,-15.86,edge,119.743,82.467,2.7686,18.026,42.176,1.4125,100.0,102.551,2.551,2.551,14.816,765.39,3.2197,0,0,none,pass,95.735
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_29_01,29,1,-9.62,-15.86,edge,119.238,82.978,2.7295,18.222,42.446,1.3998,100.0,102.603,2.603,2.603,14.844,769.66,3.1973,0,0,none,pass,94.022
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_30_01,30,1,-9.1,-15.86,edge,119.384,82.632,2.7652,18.232,42.059,1.4128,100.0,102.888,2.888,2.888,14.806,738.34,3.2253,2,0,particle,fail,83.002
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_31_01,31,1,-8.58,-15.86,edge,118.869,82.599,2.7788,18.089,42.342,1.4036,100.0,102.128,2.128,2.128,15.089,759.64,3.198,1,0,none,pass,93.566
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_32_01,32,1,-8.06,-15.86,edge,120.022,82.524,2.7605,18.233,42.526,1.423,100.0,101.935,1.935,1.935,14.695,776.38,3.1733,0,0,none,pass,95.466
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_33_01,33,1,-7.54,-15.86,edge,119.148,83.067,2.762,18.177,42.063,1.3968,100.0,102.648,2.648,2.648,15.149,758.65,3.1846,1,0,none,pass,92.471
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_34_01,34,1,-7.02,-15.86,edge,119.632,82.854,2.788,18.048,42.317,1.4138,100.0,103.095,3.095,3.095,14.901,763.39,3.2222,0,0,none,pass,94.761
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_35_01,35,1,-6.5,-15.86,edge,118.919,82.607,2.7524,18.268,42.329,1.4085,100.0,102.682,2.682,2.682,14.476,760.8,3.1773,0,0,none,pass,94.774
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_36_01,36,1,-5.98,-15.86,edge,120.553,82.986,2.7656,18.1,42.118,1.4396,100.0,101.573,1.573,1.573,14.956,773.2,3.1689,0,0,none,pass,97.037
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_37_01,37,1,-5.46,-15.86,edge,120.446,82.814,2.746,18.055,42.498,1.4312,100.0,101.835,1.835,1.835,14.79,772.32,3.1644,0,0,none,pass,97.352
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_38_01,38,1,-4.94,-15.86,edge,119.962,82.535,2.7447,18.012,42.261,1.4178,100.0,101.841,1.841,1.841,14.74,745.85,3.2208,2,0,particle,fail,85.255
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_39_01,39,1,-4.42,-15.86,edge,120.535,82.746,2.8033,18.128,42.361,1.4098,100.0,102.798,2.798,2.798,14.761,762.35,3.1808,0,0,none,pass,93.828
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_40_01,40,1,-3.9,-15.86,edge,119.156,82.882,2.7558,17.991,42.139,1.4059,100.0,102.094,2.094,2.094,14.92,765.57,3.2081,1,0,none,pass,92.275
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_41_01,41,1,-3.38,-15.86,edge,120.902,82.94,2.7467,18.053,42.38,1.4292,100.0,101.968,1.968,1.968,14.829,769.86,3.1781,0,0,none,pass,95.207
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_42_01,42,1,-2.86,-15.86,edge,120.712,82.47,2.7847,18.203,42.629,1.4393,100.0,101.803,1.803,1.803,14.816,782.13,3.1894,0,0,none,pass,96.279
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_43_01,43,1,-2.34,-15.86,edge,119.361,82.989,2.7429,18.105,42.441,1.3987,100.0,101.631,1.631,1.631,14.977,772.7,3.1855,0,0,none,pass,96.924
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_44_01,44,1,-1.82,-15.86,edge,119.92,82.771,2.7562,18.003,42.524,1.4097,100.0,102.231,2.231,2.231,14.966,767.36,3.1722,0,0,none,pass,96.62
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_45_01,45,1,-1.3,-15.86,edge,119.558,82.186,2.7799,18.119,42.093,1.4054,100.0,102.273,2.273,2.273,14.749,753.59,3.1799,0,0,none,pass,95.839
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_46_01,46,1,-0.78,-15.86,edge,120.363,82.924,2.7816,18.153,42.316,1.4122,100.0,101.297,1.297,1.297,15.157,769.0,3.1669,0,0,none,pass,96.761
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_47_01,47,1,-0.26,-15.86,edge,120.326,82.339,2.765,18.156,42.036,1.4251,100.0,101.86,1.86,1.86,15.141,757.83,3.179,0,0,none,pass,95.239
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_48_01,48,1,0.26,-15.86,edge,119.993,82.294,2.7814,18.115,42.285,1.431,100.0,101.229,1.229,1.229,14.882,778.32,3.1727,0,0,none,pass,97.801
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_49_01,49,1,0.78,-15.86,edge,119.916,82.674,2.7545,18.166,42.053,1.4435,100.0,101.191,1.191,1.191,15.07,778.04,3.1464,0,0,none,pass,97.063
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_50_01,50,1,1.3,-15.86,edge,119.356,82.29,2.7415,18.152,42.379,1.4393,100.0,101.619,1.619,1.619,15.191,766.11,3.1709,0,0,none,pass,95.266
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_51_01,51,1,1.82,-15.86,edge,119.232,82.941,2.7673,18.013,42.176,1.4152,100.0,101.329,1.329,1.329,14.981,781.02,3.1996,0,0,none,pass,97.141
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_52_01,52,1,2.34,-15.86,edge,119.104,82.798,2.7562,18.332,42.332,1.4314,100.0,101.251,1.251,1.251,15.008,762.84,3.2092,0,0,none,pass,97.201
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_53_01,53,1,2.86,-15.86,edge,118.913,82.868,2.7675,18.135,42.077,1.3958,100.0,101.443,1.443,1.443,14.941,754.07,3.1695,1,0,none,pass,94.857
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_54_01,54,1,3.38,-15.86,edge,119.572,82.473,2.7943,18.179,42.402,1.4127,100.0,100.419,0.419,0.419,15.032,783.94,3.1325,0,0,none,pass,98.979
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_55_01,55,1,3.9,-15.86,edge,119.47,82.676,2.7683,18.29,42.292,1.4115,100.0,100.736,0.736,0.736,15.061,786.06,3.1339,0,0,none,pass,97.648
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_56_01,56,1,4.42,-15.86,edge,118.127,82.806,2.7784,18.12,42.264,1.3869,100.0,101.327,1.327,1.327,14.968,781.45,3.1753,0,0,none,pass,98.502
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_57_01,57,1,4.94,-15.86,edge,119.678,82.646,2.7421,18.203,42.183,1.3967,100.0,100.184,0.184,0.184,15.161,796.64,3.1491,0,0,none,pass,100.0
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_58_01,58,1,5.46,-15.86,edge,119.376,83.122,2.7763,18.25,42.304,1.4118,100.0,101.584,1.584,1.584,15.06,779.78,3.1634,0,0,none,pass,96.741
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_59_01,59,1,5.98,-15.86,edge,119.002,82.887,2.7554,18.204,42.018,1.4027,100.0,100.474,0.474,0.474,15.586,770.77,3.1296,0,1,none,pass,93.967
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_60_01,60,1,6.5,-15.86,edge,119.111,83.077,2.7873,18.39,42.342,1.4022,100.0,101.436,1.436,1.436,15.119,757.1,3.1638,0,0,none,pass,94.971
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_61_01,61,1,7.02,-15.86,edge,118.952,82.247,2.8064,18.286,42.234,1.3865,100.0,101.13,1.13,1.13,15.158,762.53,3.1989,0,0,none,pass,97.297
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_62_01,62,1,7.54,-15.86,edge,119.314,82.956,2.7509,18.307,42.225,1.4056,100.0,101.582,1.582,1.582,14.862,789.29,3.1636,0,0,none,pass,96.574
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_63_01,63,1,8.06,-15.86,edge,119.123,82.985,2.7515,18.386,42.124,1.4063,100.0,100.832,0.832,0.832,15.179,766.82,3.1024,0,0,none,pass,98.7
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_64_01,64,1,8.58,-15.86,edge,119.813,82.947,2.7529,18.412,42.216,1.409,100.0,99.879,-0.121,0.121,15.0,794.1,3.1799,0,0,none,pass,96.919
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_65_01,65,1,9.1,-15.86,edge,119.565,83.312,2.7377,18.34,42.37,1.4091,100.0,101.016,1.016,1.016,14.787,769.28,3.1494,0,0,none,pass,96.99
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_66_01,66,1,9.62,-15.86,edge,120.4,82.915,2.7499,18.34,42.284,1.436,100.0,100.795,0.795,0.795,15.088,784.81,3.1357,0,0,none,pass,95.737
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_67_01,67,1,10.14,-15.86,edge,118.824,82.93,2.757,18.289,42.095,1.4015,100.0,100.228,0.228,0.228,14.822,783.9,3.1517,0,0,none,pass,98.331
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_68_01,68,1,10.66,-15.86,edge,120.514,82.506,2.7387,18.281,42.222,1.4418,100.0,100.137,0.137,0.137,15.008,785.29,3.1691,0,0,none,pass,97.705
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_69_01,69,1,11.18,-15.86,edge,118.49,83.024,2.7853,18.472,42.333,1.3953,100.0,100.264,0.264,0.264,14.881,786.57,3.136,0,0,none,pass,99.927
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_70_01,70,1,11.7,-15.86,edge,118.824,82.902,2.7787,18.214,42.412,1.3892,100.0,100.026,0.026,0.026,15.119,759.57,3.1968,2,1,particle,fail,85.283
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_71_01,71,1,12.22,-15.86,edge,119.967,82.887,2.7538,18.306,42.37,1.4215,100.0,100.73,0.73,0.73,14.991,766.39,3.191,2,0,particle,fail,87.647
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_72_01,72,1,12.74,-15.86,edge,117.456,83.353,2.7531,18.318,42.366,1.374,100.0,100.782,0.782,0.782,14.728,793.16,3.1603,0,0,none,pass,98.266
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_73_01,73,1,13.26,-15.86,edge,119.299,82.944,2.7742,18.175,42.472,1.436,100.0,100.085,0.085,0.085,15.007,806.62,3.1799,0,0,none,pass,97.659
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_74_01,74,1,13.78,-15.86,edge,118.423,82.729,2.7585,18.488,42.342,1.3772,100.0,100.132,0.132,0.132,15.066,789.99,3.1243,0,0,none,pass,99.52
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_75_01,75,1,14.3,-15.86,edge,120.269,82.797,2.7661,18.216,42.197,1.4401,100.0,101.066,1.066,1.066,15.093,776.78,3.1758,1,0,none,pass,94.119
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_76_01,76,1,14.82,-15.86,edge,120.109,83.003,2.7686,18.367,42.474,1.4188,100.0,101.104,1.104,1.104,15.049,771.88,3.1405,0,0,none,pass,98.426
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_77_01,77,1,15.34,-15.86,edge,120.399,82.843,2.7882,18.201,42.335,1.4358,100.0,100.797,0.797,0.797,15.092,782.71,3.2043,1,0,none,pass,94.765
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_78_01,78,1,15.86,-15.86,edge,118.572,83.07,2.7847,18.188,42.27,1.3884,100.0,100.619,0.619,0.619,14.638,796.57,3.1918,0,0,none,pass,96.991
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_79_01,79,1,16.38,-15.86,edge,119.429,82.729,2.7638,18.327,42.299,1.4216,100.0,100.636,0.636,0.636,15.086,765.06,3.1352,0,0,none,pass,97.412
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_80_01,80,1,16.9,-15.86,edge,119.797,83.489,2.7555,18.214,42.224,1.4278,100.0,99.999,-0.001,0.001,14.764,790.64,3.1437,0,0,none,pass,97.635
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_81_01,81,1,17.42,-15.86,edge,120.593,82.351,2.7556,18.37,42.238,1.4266,100.0,101.598,1.598,1.598,14.839,773.17,3.1641,1,0,none,pass,94.762
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_82_01,82,1,17.94,-15.86,edge,118.772,83.17,2.7421,18.23,42.243,1.3796,100.0,100.847,0.847,0.847,14.872,788.05,3.1521,0,0,none,pass,97.017
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_83_01,83,1,18.46,-15.86,edge,119.234,83.273,2.7753,18.247,42.34,1.3974,100.0,100.966,0.966,0.966,14.64,770.45,3.1603,1,0,none,pass,95.544
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_84_01,84,1,18.98,-15.86,edge,118.544,83.286,2.7603,18.203,42.197,1.3961,100.0,100.842,0.842,0.842,15.196,775.43,3.1275,0,0,none,pass,98.411
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_85_01,85,1,19.5,-15.86,edge,120.047,83.814,2.7944,18.24,42.365,1.4343,100.0,100.875,0.875,0.875,14.933,769.13,3.1572,0,0,none,pass,96.973
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_86_01,86,1,20.02,-15.86,edge,118.536,82.805,2.7396,18.242,42.308,1.3823,100.0,100.793,0.793,0.793,15.271,769.89,3.1899,1,1,none,fail,90.706
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_87_01,87,1,20.54,-15.86,edge,119.547,83.172,2.7385,18.239,42.272,1.4083,100.0,101.222,1.222,1.222,14.956,780.37,3.1437,0,0,none,pass,97.753
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_88_01,88,1,21.06,-15.86,edge,119.167,82.587,2.7522,18.143,42.3,1.3846,100.0,100.878,0.878,0.878,15.012,774.23,3.1872,0,0,none,pass,99.305
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_89_01,89,1,21.58,-15.86,edge,118.74,82.835,2.7635,18.162,42.274,1.4178,100.0,101.335,1.335,1.335,14.922,754.92,3.1841,0,1,none,pass,92.122
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_90_01,90,1,22.1,-15.86,edge,118.976,83.37,2.7813,18.12,42.065,1.3935,100.0,101.397,1.397,1.397,14.738,781.76,3.1949,0,0,none,pass,97.512
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_91_01,91,1,22.62,-15.86,edge,119.484,82.975,2.7495,18.078,42.193,1.3968,100.0,102.055,2.055,2.055,14.661,763.98,3.1719,0,0,none,pass,94.847
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_92_01,92,1,23.14,-15.86,edge,119.814,82.903,2.7642,18.035,42.407,1.413,100.0,102.033,2.033,2.033,15.026,766.05,3.1726,0,0,none,pass,96.92
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_93_01,93,1,23.66,-15.86,edge,119.768,83.114,2.773,18.129,42.223,1.4105,100.0,102.623,2.623,2.623,14.366,745.1,3.2178,0,0,none,pass,95.856
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_94_01,94,1,24.18,-15.86,edge,118.746,83.609,2.7345,18.156,42.29,1.3964,100.0,102.151,2.151,2.151,14.988,767.55,3.1774,0,0,none,pass,93.426
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_95_01,95,1,24.7,-15.86,edge,121.284,83.389,2.7804,18.185,42.265,1.4625,100.0,101.539,1.539,1.539,15.043,767.84,3.2431,1,0,none,pass,92.877
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_00_02,0,2,-24.7,-15.34,edge,121.119,82.018,2.7327,18.343,42.15,1.4307,100.0,101.969,1.969,1.969,14.745,778.57,3.1886,0,0,none,pass,95.697
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_01_02,1,2,-24.18,-15.34,edge,119.261,82.117,2.7499,18.222,42.332,1.423,100.0,101.558,1.558,1.558,14.856,770.57,3.2236,0,0,none,pass,95.545
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_02_02,2,2,-23.66,-15.34,edge,118.786,82.457,2.7752,18.218,42.196,1.3936,100.0,101.561,1.561,1.561,14.974,768.72,3.1667,0,0,none,pass,97.045
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_03_02,3,2,-23.14,-15.34,edge,119.248,81.887,2.7357,18.314,42.182,1.4051,100.0,102.101,2.101,2.101,14.629,779.23,3.1729,0,0,none,pass,94.568
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_04_02,4,2,-22.62,-15.34,edge,119.115,82.61,2.7684,18.21,42.253,1.4092,100.0,101.546,1.546,1.546,14.736,765.86,3.1553,0,0,none,pass,96.414
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_05_02,5,2,-22.1,-15.34,edge,118.408,81.952,2.7776,18.297,42.337,1.3892,100.0,102.14,2.14,2.14,14.908,768.57,3.2024,1,0,none,pass,92.966
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_06_02,6,2,-21.58,-15.34,edge,118.821,82.424,2.7745,18.317,42.339,1.3847,100.0,102.018,2.018,2.018,14.856,735.43,3.1901,1,0,none,pass,92.987
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_07_02,7,2,-21.06,-15.34,edge,118.93,82.672,2.7984,18.402,42.287,1.4046,100.0,101.845,1.845,1.845,15.095,778.4,3.1556,0,0,none,pass,96.271
